Real	Counterfactual
141	154
329	289
3	3
4	4
12	12
22	22
13	13
104	104
58	50
380	380
92	83
68	61
6	6
5	12
26	26
35	27
38	35
70	59
87	95
153	139
151	244
192	211
2	2
3	3
6	6
6	6
10	10
14	21
34	34
103	100
72	72
114	121
3	3
6	6
6	6
33	33
27	21
63	63
89	89
33	44
52	51
164	173
1	1
8	8
5	5
10	10
30	30
22	24
67	92
74	72
104	94
335	407
4	4
36	43
31	29
63	64
45	77
111	115
182	207
207	221
122	175
585	584
5	5
5	6
7	10
16	14
24	24
20	18
30	26
31	31
39	33
638	587
1	1
8	8
8	8
17	21
27	27
48	55
33	53
81	87
94	89
114	131
6	6
3	5
15	15
17	17
34	35
52	47
28	33
32	32
130	130
115	87
0	0
7	7
5	5
13	13
22	22
15	15
23	23
54	50
81	94
92	112
2	2
10	10
24	24
36	40
22	22
28	27
83	89
56	56
263	229
160	142
0	0
0	0
1	1
1	1
1	1
17	17
29	29
141	161
178	164
223	192
4	4
8	8
27	27
16	16
56	58
55	58
93	89
95	84
103	103
314	359
3	3
7	6
8	8
22	22
35	31
51	57
94	163
249	223
284	253
297	250
15	15
15	15
29	29
14	14
15	15
16	16
12	12
78	78
184	187
237	264
14	14
10	10
19	15
25	25
31	31
29	34
45	57
77	65
68	59
95	80
2	2
3	3
6	6
9	9
18	13
18	18
13	13
52	54
125	139
197	174
2	2
13	13
15	15
18	18
82	82
67	67
108	98
95	110
212	168
248	252
4	4
2	2
7	7
14	14
17	17
24	31
21	20
60	63
44	48
44	37
0	0
7	10
8	8
8	9
21	21
10	13
15	16
21	26
111	111
313	244
3	3
14	14
23	23
32	34
83	88
140	140
97	97
109	93
305	421
274	330
0	0
0	0
0	0
16	16
37	37
15	16
24	24
60	52
98	130
136	117
1	1
18	21
37	37
16	16
25	31
55	40
107	81
128	120
121	121
266	276
0	0
1	1
7	7
5	5
9	9
15	22
50	50
34	36
64	45
50	70
1	1
4	4
4	4
17	17
27	27
48	48
61	65
113	144
242	279
260	255
11	11
28	28
42	42
32	33
276	276
58	55
164	163
340	353
401	382
403	493
1	1
5	9
3	3
28	28
17	17
28	22
55	57
65	55
143	134
203	217
7	7
7	7
21	21
13	13
19	21
13	22
40	39
58	72
41	63
126	128
17	17
8	8
16	16
14	14
31	31
37	39
62	78
95	131
103	113
118	122
9	9
5	5
8	8
8	8
19	27
28	28
119	93
110	110
92	70
112	126
0	0
13	13
25	25
26	26
15	22
24	31
48	42
119	99
137	191
209	162
6	6
16	16
13	13
20	20
29	29
68	68
85	104
94	123
267	276
137	149
12	22
13	13
23	23
11	18
26	26
20	27
38	38
74	76
103	57
166	126
12	12
15	13
37	37
45	29
54	43
80	105
75	75
98	97
114	111
670	659
6	6
10	10
9	11
16	21
17	19
38	38
34	34
84	99
137	134
111	109
7	7
31	31
20	20
23	23
60	104
55	57
72	54
100	99
210	248
145	148
3	3
4	4
18	17
24	22
26	26
34	34
66	95
64	64
75	99
125	99
7	7
7	9
11	11
70	69
75	75
66	80
121	152
117	90
217	219
412	318
10	10
12	13
14	14
17	17
113	119
86	67
112	120
118	125
188	234
221	218
6	6
6	6
8	8
12	12
18	18
36	36
25	37
26	32
83	88
198	198
6	6
12	12
21	22
25	25
51	48
47	48
39	53
55	58
103	121
134	153
5	5
11	11
8	14
14	14
36	36
14	14
15	15
172	172
35	49
97	86
3	3
5	5
4	4
10	10
27	24
24	24
27	27
56	65
47	47
211	188
0	0
10	10
9	9
10	12
30	29
34	34
73	91
118	140
182	196
224	227
20	20
20	39
35	40
47	35
70	70
47	69
51	49
97	125
96	99
97	114
3	3
4	4
7	8
12	12
20	23
32	39
69	69
92	92
190	164
252	207
34	34
19	19
32	43
49	67
46	50
50	78
162	135
67	67
122	106
113	109
0	0
1	1
4	4
5	5
11	18
42	42
51	43
133	145
163	202
135	141
3	3
15	15
16	16
13	29
29	25
36	32
95	80
87	97
214	230
165	199
7	7
19	19
9	11
17	16
38	38
22	23
33	42
126	126
116	94
152	134
10	10
13	13
13	13
17	17
20	26
24	24
75	75
66	51
68	63
94	94
3	3
6	6
11	8
11	15
19	14
36	27
53	53
104	109
124	124
138	142
40	40
32	30
29	28
32	32
47	50
59	74
64	53
68	59
95	95
111	111
1	1
6	6
6	8
36	36
26	26
55	69
40	40
61	52
120	158
273	277
6	6
12	10
21	21
28	23
27	41
36	36
49	58
75	63
90	82
137	105
3	3
5	6
15	15
11	14
21	19
35	29
30	30
42	41
123	137
189	145
6	6
11	11
18	18
30	29
25	28
29	29
34	43
74	60
83	86
55	91
6	5
16	16
7	7
20	15
24	44
51	51
64	53
60	60
85	107
148	148
10	10
37	30
22	22
23	22
34	34
40	35
102	119
173	144
175	133
192	203
0	0
11	11
24	24
17	17
105	108
32	35
60	62
73	72
54	40
91	91
1	1
7	7
25	31
31	42
61	61
80	71
78	65
163	154
110	125
214	290
4	4
3	5
24	28
36	37
34	63
56	67
58	68
122	124
134	132
148	156
12	12
14	17
18	18
23	34
44	49
113	125
71	70
101	107
118	105
740	651
3	3
6	6
11	11
28	28
17	30
40	40
28	22
42	49
190	211
179	196
10	10
8	9
7	7
10	13
13	14
12	17
20	21
45	62
80	80
256	251
12	10
25	25
34	42
40	30
53	69
47	43
45	45
79	117
68	69
57	57
4	4
10	10
10	10
8	13
13	13
36	36
31	36
80	73
70	79
107	99
6	6
5	5
14	14
28	28
25	20
37	20
39	39
30	35
47	47
55	55
1	1
1	1
11	11
14	20
20	14
24	24
41	41
29	30
44	44
103	93
0	0
4	4
45	28
39	39
38	38
75	75
48	48
112	131
93	63
300	233
0	0
9	9
29	29
24	27
19	19
28	24
32	32
92	114
83	89
274	330
15	18
22	18
52	40
80	79
56	56
122	129
148	139
115	108
173	198
338	432
0	0
1	1
3	3
6	5
8	8
10	10
20	20
130	130
57	51
86	78
2	2
9	16
19	18
14	14
75	75
43	39
80	80
52	50
148	150
117	118
7	7
18	18
91	91
40	40
54	58
58	58
95	74
129	132
464	494
293	241
7	6
24	21
16	16
51	41
82	65
176	176
56	130
157	161
148	152
173	178
3	3
3	3
29	29
13	13
16	16
55	55
59	59
82	55
134	150
115	146
14	14
19	19
10	10
28	28
12	17
25	25
16	16
34	43
127	117
218	214
1	1
4	4
10	10
13	16
13	13
39	44
76	78
71	59
108	112
178	203
3	3
5	8
11	11
22	14
24	24
39	43
78	80
85	85
102	120
120	122
0	0
1	1
38	35
35	35
36	36
36	28
51	51
158	158
347	364
288	253
3	3
17	17
19	15
13	13
26	26
27	27
38	38
79	84
130	154
326	214
0	0
0	0
14	14
18	26
48	42
66	66
139	105
131	122
95	99
145	152
7	7
7	7
12	21
19	19
37	38
48	48
66	66
279	279
168	229
244	241
5	5
17	12
30	23
34	22
33	41
76	67
76	76
68	68
52	52
220	190
7	7
4	4
7	7
7	7
15	21
43	43
39	39
59	81
51	46
49	84
8	14
20	18
37	35
59	53
94	94
91	91
70	70
124	103
207	200
259	245
2	3
5	5
7	12
20	20
26	26
36	47
78	66
63	63
72	79
258	258
1	1
6	11
22	22
17	17
58	58
21	24
30	45
62	39
58	59
179	108
8	8
7	7
10	9
13	13
48	48
39	44
30	30
113	102
155	129
312	372
1	1
2	2
10	10
25	21
43	43
41	43
78	78
73	67
130	130
154	104
6	6
10	11
20	20
31	31
29	29
27	27
87	87
57	58
40	40
138	136
16	16
27	24
34	31
48	48
48	48
35	45
73	57
63	65
96	91
164	273
6	6
6	6
20	20
30	24
20	20
32	32
79	76
105	105
145	125
208	234
6	6
11	11
14	14
10	10
9	9
15	15
2	2
33	33
138	125
204	208
4	4
5	5
11	11
34	34
30	30
52	52
30	58
89	88
133	161
77	117
2	2
10	10
21	21
12	19
23	31
73	108
70	88
198	179
208	189
163	183
4	4
19	16
51	42
45	51
36	34
41	40
63	68
85	85
94	94
121	121
1	1
6	6
8	8
12	12
19	19
23	23
23	38
82	96
66	66
456	456
1	1
17	17
22	22
24	24
27	27
79	117
37	60
85	73
57	47
229	221
1	1
1	1
12	12
19	19
18	32
54	54
25	44
31	31
42	53
141	178
1	1
8	13
21	34
52	52
25	25
36	36
73	73
59	59
148	187
407	341
34	34
24	24
28	28
58	57
67	67
106	107
47	78
153	153
109	91
150	138
17	15
14	10
22	28
34	34
36	33
56	54
105	137
56	56
73	73
97	95
1	1
7	7
7	7
7	12
45	45
22	22
58	58
50	59
88	99
276	239
1	1
3	3
7	11
52	51
217	192
61	85
180	170
274	282
236	180
215	273
3	3
6	6
15	11
28	28
20	20
19	19
24	21
31	35
50	40
90	86
6	6
10	10
21	21
20	17
18	18
21	21
26	26
57	75
111	117
181	153
2	2
19	18
56	56
32	35
46	43
85	85
58	66
99	90
216	276
174	158
5	9
13	13
26	35
96	96
48	48
43	65
60	63
69	70
83	85
157	132
1	1
2	2
9	9
20	27
59	45
71	71
63	75
151	143
135	141
549	586
4	4
5	5
13	13
16	16
29	40
42	35
37	42
36	31
46	58
81	81
6	10
17	15
14	12
25	21
45	65
84	75
91	79
96	92
95	127
218	227
1	1
3	3
8	8
5	5
19	22
43	48
62	62
59	94
73	66
218	241
6	6
8	8
6	6
31	32
46	50
63	63
72	76
157	159
150	129
173	202
1	1
0	0
14	14
35	35
33	33
83	78
84	84
98	110
344	304
591	561
14	14
13	13
14	16
35	27
39	55
42	50
51	67
50	45
100	128
247	247
14	14
18	18
30	30
30	32
41	41
28	28
49	50
96	100
171	179
170	163
1	1
2	2
19	19
24	24
30	30
102	119
61	60
112	112
210	228
204	215
1	1
14	14
14	20
37	37
109	97
34	34
93	122
75	78
86	84
361	306
3	3
6	6
9	17
9	9
15	14
39	40
71	71
73	65
140	122
350	355
11	11
41	41
71	71
42	35
90	90
67	63
83	83
70	74
101	128
117	104
1	1
1	1
4	4
10	10
37	35
68	68
109	89
114	131
99	110
646	646
7	7
21	21
17	17
26	22
27	54
47	47
46	58
103	99
94	87
119	147
10	11
8	8
8	14
25	28
47	66
61	67
96	115
219	205
365	436
319	323
4	4
12	12
31	31
25	24
43	56
40	30
78	81
87	91
90	94
105	105
7	7
15	13
21	21
62	62
27	43
55	55
36	36
51	59
41	73
47	42
0	0
0	0
8	8
20	16
15	15
28	27
44	57
32	38
236	236
332	398
3	3
11	11
9	9
21	18
27	20
22	18
31	31
58	51
124	102
213	220
8	8
15	10
14	14
9	9
10	10
29	43
22	20
68	69
112	117
119	110
4	4
7	10
9	9
29	21
79	79
29	29
50	48
80	66
86	91
616	537
10	10
21	21
12	20
21	17
29	22
123	123
45	53
68	68
74	74
243	234
4	4
21	21
20	18
23	25
51	51
52	52
105	89
168	130
287	187
147	232
6	6
11	10
13	24
52	82
74	74
44	52
38	47
95	95
85	71
195	164
3	3
28	28
8	8
27	33
96	96
41	41
54	66
96	87
85	86
240	251
5	5
9	9
9	9
23	23
102	131
118	118
125	129
135	176
312	311
197	202
11	11
12	12
15	15
13	13
24	33
23	23
35	37
57	53
72	91
222	203
2	2
4	4
11	11
6	6
146	147
114	118
168	156
118	97
268	268
407	378
1	1
7	7
7	7
9	14
22	16
28	17
113	96
101	100
130	106
100	99
6	6
3	6
6	6
29	36
68	68
63	61
78	78
186	195
185	185
228	228
0	0
11	11
14	13
30	30
24	28
17	17
20	28
30	30
92	92
453	422
5	5
26	26
13	16
25	21
50	50
53	56
79	79
89	88
265	260
158	163
6	6
7	6
8	8
18	15
16	16
37	37
38	42
92	107
76	77
117	117
0	0
4	4
10	10
36	36
37	35
36	34
60	51
73	73
178	178
174	183
2	2
6	6
18	18
46	46
37	34
64	64
74	68
81	82
230	247
326	313
5	5
8	8
8	8
22	22
17	11
92	92
42	47
43	43
55	55
104	183
5	5
3	3
9	9
14	16
37	35
52	52
78	78
88	122
161	136
151	150
1	1
2	2
19	19
25	25
18	19
32	35
59	65
47	50
60	56
308	323
11	11
38	38
14	14
27	32
69	69
35	46
35	47
34	33
59	60
132	139
17	16
34	34
23	23
86	85
52	42
64	69
103	84
106	209
139	130
232	232
0	0
13	13
7	7
11	11
11	15
51	51
57	50
49	52
109	123
152	136
6	6
7	7
16	15
21	21
40	36
55	60
120	94
143	128
257	257
268	289
1	1
2	2
2	2
43	48
37	41
49	52
49	52
98	98
60	81
213	224
10	10
9	9
8	18
26	26
25	37
44	44
47	40
77	79
170	178
206	189
1	1
3	3
10	10
17	17
15	16
24	24
46	51
59	110
99	172
91	94
0	0
3	3
21	21
9	11
12	17
17	17
48	46
100	96
83	83
1459	1307
3	5
8	12
4	4
10	11
19	24
51	40
42	72
57	43
352	352
51	133
5	8
16	16
7	7
10	10
19	23
29	29
38	38
67	67
69	71
312	347
1	1
7	7
5	5
8	8
13	12
58	58
72	101
103	100
110	158
120	122
1	1
3	3
6	10
18	14
39	39
92	92
35	30
31	39
53	51
76	79
1	1
10	10
24	24
21	34
30	44
72	100
85	119
144	138
162	163
200	158
17	17
35	35
67	67
29	24
30	30
27	28
101	101
62	62
123	104
43	44
1	1
4	4
3	3
14	14
7	7
21	24
25	25
26	26
65	45
130	153
15	15
13	13
31	33
23	29
63	63
99	101
88	67
95	98
174	163
271	263
6	6
3	3
7	7
10	10
13	13
19	19
32	32
42	44
57	65
131	122
9	8
11	11
34	29
39	38
40	47
46	59
100	128
135	156
129	130
175	186
28	28
15	15
67	67
19	24
24	24
28	30
39	36
111	111
117	163
323	292
6	6
16	16
18	18
10	10
24	30
42	42
28	29
96	96
36	34
64	56
1	1
1	1
25	26
31	30
41	41
47	47
47	61
55	79
188	195
139	163
1	1
9	9
6	6
114	114
52	51
60	55
85	89
89	94
47	47
101	96
2	2
12	12
44	46
41	41
103	92
128	102
98	93
64	107
99	101
326	339
0	0
7	7
45	45
27	30
52	46
54	72
45	47
105	89
123	123
175	172
4	4
2	2
5	5
30	23
22	32
27	34
54	44
51	53
122	113
95	102
6	8
14	14
36	36
29	34
30	30
51	95
82	129
163	183
253	253
227	243
2	2
20	20
17	23
28	28
35	40
66	66
63	52
215	220
112	93
131	180
4	4
29	29
57	48
40	53
30	30
44	50
62	51
82	82
99	125
107	100
2	2
3	3
5	5
6	8
18	18
14	12
36	42
57	62
42	42
44	47
4	9
6	5
7	7
11	11
29	27
20	20
74	77
167	193
175	167
183	183
0	0
1	1
1	1
4	4
4	4
14	14
39	33
24	31
57	81
155	155
6	6
11	11
14	14
29	29
15	25
82	71
74	53
105	93
107	76
333	354
1	1
6	5
15	15
49	49
38	35
31	28
50	35
69	62
141	125
115	104
1	1
9	9
13	13
11	25
32	24
30	30
24	24
16	20
56	47
345	345
3	3
8	8
16	16
17	17
37	39
65	71
76	75
140	146
172	191
363	391
7	7
8	8
13	13
37	37
15	17
23	26
42	61
94	109
280	294
351	419
4	4
6	6
5	5
11	11
10	19
113	97
49	55
94	77
172	174
269	222
3	3
5	5
9	9
15	15
21	20
41	44
56	56
60	53
85	79
201	294
1	1
0	0
6	10
15	15
15	20
38	46
49	53
58	71
93	93
155	130
3	3
1	1
4	7
8	8
11	11
26	26
23	23
53	62
225	189
391	330
4	4
11	11
40	40
29	34
26	25
34	32
31	31
43	47
84	105
346	301
4	4
5	5
14	14
7	7
15	15
27	28
42	42
36	46
113	100
89	67
0	0
7	15
21	21
13	22
16	16
20	18
84	84
67	67
83	106
159	140
3	3
7	7
8	6
15	15
16	16
30	30
48	47
53	53
97	95
288	394
1	1
15	15
21	18
21	21
23	31
41	41
37	47
66	80
138	129
129	167
0	0
27	21
44	44
54	57
35	47
67	86
55	55
90	89
152	157
178	154
0	0
1	1
2	2
8	8
14	19
19	29
29	29
24	39
52	62
97	91
2	2
11	11
9	9
21	21
52	52
27	35
41	43
48	40
88	81
235	198
2	2
3	3
30	30
26	26
24	27
22	25
52	64
72	70
139	139
194	216
3	3
12	18
19	19
21	21
40	29
41	32
49	44
87	84
227	232
437	499
8	8
11	10
11	18
31	31
12	17
53	53
41	41
66	54
292	246
327	388
2	2
7	7
6	6
6	6
12	12
28	24
14	22
24	24
42	42
71	107
1	1
3	3
10	10
12	12
13	13
105	108
104	97
100	115
119	115
117	103
2	2
8	8
16	13
40	40
38	31
19	19
65	49
107	90
124	103
88	81
0	0
3	3
38	38
38	35
28	28
50	50
79	84
70	70
55	55
86	74
5	5
8	8
24	24
70	47
84	84
52	52
83	78
101	103
79	100
61	115
1	1
11	11
9	9
21	21
38	44
52	60
64	67
88	108
133	127
208	171
6	6
7	7
7	13
22	22
21	21
22	22
80	71
46	67
48	65
137	291
5	5
9	9
20	20
30	30
27	21
21	21
40	38
100	100
280	284
411	463
1	1
6	11
30	30
24	21
28	40
60	58
69	61
115	134
114	99
177	144
11	11
18	18
31	38
123	123
35	48
56	73
80	80
162	118
130	128
307	262
0	0
18	19
23	23
15	15
16	16
23	23
39	37
45	53
108	108
103	94
1	1
4	4
8	8
19	20
18	23
30	27
40	42
74	84
46	44
104	103
0	0
3	3
13	13
28	28
50	50
31	24
23	23
40	44
244	244
436	384
14	14
12	15
15	15
14	14
41	41
47	47
30	43
82	93
231	234
353	344
16	16
18	18
15	19
21	21
43	43
58	55
168	168
65	57
92	75
192	181
11	11
15	15
33	30
39	40
37	37
52	50
55	55
124	119
91	84
208	173
7	7
21	27
27	21
55	55
34	29
22	22
155	161
223	205
182	175
243	206
1	1
3	3
17	13
12	16
79	79
53	52
77	55
43	43
91	87
135	195
1	1
2	2
7	12
13	13
21	21
29	29
42	28
55	55
60	55
99	87
1	1
10	10
6	5
23	23
23	24
35	44
49	50
99	96
131	124
197	207
5	5
9	9
6	5
12	12
19	19
22	14
25	23
24	24
84	70
79	94
3	3
7	7
11	11
18	35
26	25
37	37
134	96
365	365
221	221
333	352
0	0
12	12
46	42
49	49
27	49
59	45
46	49
45	82
219	212
201	252
11	11
11	8
33	33
31	38
52	52
40	38
38	34
64	83
107	87
590	541
1	1
11	14
12	12
8	8
18	18
19	26
49	50
107	116
133	127
247	194
6	6
15	17
23	23
26	22
31	31
43	39
86	86
41	41
71	71
119	118
4	4
6	6
7	7
27	55
56	48
133	115
93	88
64	64
93	74
334	301
1	1
2	2
2	2
7	9
17	13
13	23
36	36
85	66
32	32
90	87
9	9
19	19
15	15
29	24
35	26
49	77
58	58
73	73
104	96
317	308
3	3
6	6
14	22
42	55
70	64
164	164
101	91
90	207
249	238
471	431
3	3
17	17
17	17
8	8
37	37
28	22
40	37
41	54
64	53
197	165
3	3
16	12
17	12
15	12
13	13
16	25
146	139
114	126
300	302
230	272
3	3
4	4
25	28
33	30
105	105
52	52
54	45
56	49
55	49
234	234
3	5
8	8
14	13
18	18
37	40
43	55
68	68
80	76
103	103
515	494
0	0
8	8
18	18
12	17
21	21
94	94
94	94
31	31
92	64
182	205
0	0
0	0
11	11
17	17
37	37
26	27
52	53
68	70
63	82
76	81
7	7
9	8
26	20
48	47
42	40
29	29
26	34
57	57
48	53
117	93
3	3
7	7
12	12
14	14
28	28
26	19
23	22
29	29
106	94
286	286
8	8
6	10
25	25
30	30
45	45
45	40
65	56
56	56
116	80
161	140
3	3
1	1
14	13
16	16
19	19
26	24
57	57
58	55
79	85
72	91
29	20
37	41
36	45
92	74
52	60
65	60
78	81
94	94
149	156
316	245
1	1
6	6
10	10
20	26
36	23
29	35
58	58
38	38
80	91
123	117
18	21
24	39
45	65
44	44
39	33
56	85
52	53
100	99
211	218
409	341
6	6
11	11
14	14
22	22
47	42
74	54
67	57
228	123
115	140
476	549
0	0
1	1
13	11
19	19
20	20
36	39
50	40
62	58
166	166
334	314
2	3
10	10
27	27
32	32
27	43
58	58
198	177
437	437
257	322
163	149
3	3
5	5
20	20
67	67
31	29
31	35
34	34
37	51
77	68
293	281
12	13
21	21
9	9
24	17
30	30
52	56
38	38
59	93
61	62
130	106
10	10
20	20
46	46
44	41
40	42
38	38
63	49
106	106
175	150
348	265
1	1
1	1
4	4
15	15
8	8
8	19
12	21
17	17
92	92
206	202
4	4
9	8
24	24
29	16
21	24
29	27
33	33
48	46
67	69
245	207
8	8
30	32
38	45
58	60
75	78
33	42
67	71
68	72
111	112
124	109
1	1
10	10
9	9
16	16
22	26
31	43
32	73
74	67
80	100
221	253
1	1
1	1
10	10
13	19
13	13
45	45
39	37
60	88
86	85
120	123
1	1
3	3
30	30
28	28
70	74
117	89
122	104
118	120
95	159
188	185
0	0
6	6
30	30
49	56
36	36
88	74
165	111
146	126
218	218
729	708
2	2
3	3
6	8
10	13
15	15
22	22
124	155
99	98
142	200
298	336
6	6
22	22
8	11
17	17
40	32
28	37
26	51
54	41
108	98
97	86
0	0
11	11
16	22
34	34
42	44
35	44
84	84
61	48
74	87
298	312
1	1
8	9
24	24
16	16
16	16
138	138
74	56
118	120
136	124
166	180
3	3
3	5
18	18
36	36
41	41
47	39
62	64
47	47
49	48
108	117
0	0
18	18
8	8
14	9
14	26
18	31
18	18
70	70
36	45
55	86
3	3
12	12
14	13
21	21
29	29
34	34
43	47
149	151
291	232
188	174
1	1
4	4
7	9
19	19
15	15
39	39
67	67
67	61
196	203
233	233
1	1
3	3
17	17
28	28
26	26
42	45
58	49
55	42
114	115
117	139
1	1
4	7
30	29
35	26
30	29
85	104
70	68
131	201
88	100
91	118
4	7
11	14
10	10
31	28
19	19
35	35
26	34
68	73
96	74
151	112
6	6
11	11
19	19
15	15
29	29
31	31
143	189
136	131
265	221
496	372
23	13
12	12
14	17
21	21
30	42
42	46
49	41
52	55
62	81
55	55
0	0
29	29
21	21
21	21
47	47
64	64
63	64
130	111
107	114
172	147
1	1
2	2
1	1
9	9
10	10
8	8
10	10
45	48
82	82
60	82
4	4
14	14
23	23
18	23
60	60
49	69
121	95
183	183
126	107
264	384
6	6
4	4
9	9
11	9
17	17
25	25
30	30
57	48
77	77
256	266
3	3
7	7
10	10
3	3
11	11
45	45
24	26
94	94
124	124
174	149
1	1
4	4
8	8
21	21
15	15
103	70
38	42
78	89
174	174
420	380
4	4
7	7
7	7
24	24
30	33
54	54
106	129
102	146
145	132
128	136
11	11
11	11
12	15
14	14
14	14
53	41
29	29
56	60
189	152
425	357
13	13
42	42
27	44
39	34
77	68
73	81
99	110
108	98
107	78
196	166
4	4
6	6
10	10
13	13
14	14
18	18
46	46
53	44
55	81
129	140
2	3
4	4
11	11
17	17
26	28
45	37
95	93
139	121
103	139
192	170
2	2
9	9
10	10
38	47
35	35
47	44
78	69
138	147
114	113
159	136
0	0
3	5
31	38
42	48
42	42
32	37
55	55
69	69
93	105
182	199
8	8
15	15
16	16
19	17
44	44
36	52
98	86
55	55
74	63
305	267
5	8
10	10
11	11
22	22
43	43
22	28
29	28
47	47
35	41
48	62
0	0
16	16
5	9
23	23
34	27
40	40
70	80
145	161
120	99
230	253
7	7
10	10
17	17
10	14
37	37
4	4
11	23
55	55
99	86
169	134
15	15
15	15
10	10
13	11
25	33
78	78
61	71
59	81
62	86
134	127
0	0
2	2
4	4
4	4
8	8
30	33
81	81
28	28
38	38
234	252
1	1
3	3
14	14
9	9
40	39
40	55
69	69
38	38
38	38
115	128
21	19
16	16
24	20
25	20
61	51
76	52
90	96
123	168
139	181
567	541
4	4
8	8
20	20
24	16
41	41
50	44
102	102
47	45
53	55
211	195
3	5
12	12
12	9
17	17
26	19
46	55
60	60
95	100
64	92
141	151
6	6
11	11
13	13
16	16
26	26
33	30
22	22
58	58
61	63
140	111
1	1
9	9
16	16
22	22
31	24
38	42
31	30
55	55
85	84
408	292
6	6
11	11
10	12
27	27
55	55
87	89
50	50
142	130
81	95
225	205
1	1
10	10
11	17
25	23
46	70
49	50
35	42
81	72
82	55
132	133
1	1
7	7
36	36
15	15
39	30
26	26
88	88
85	85
148	143
110	154
13	13
15	15
12	12
14	19
20	20
52	53
58	69
42	42
111	100
175	143
8	8
14	10
7	7
9	9
11	11
13	13
30	36
61	61
83	87
126	95
6	6
11	11
10	10
24	21
30	44
35	28
38	38
35	33
55	54
109	134
16	16
35	35
14	14
33	36
24	34
48	43
50	53
60	84
96	83
170	210
4	7
11	11
22	27
21	21
59	59
72	73
59	59
58	50
88	110
187	230
3	6
16	16
28	28
17	15
21	21
39	39
33	33
192	192
69	64
179	179
0	0
12	12
7	7
22	22
21	21
42	30
88	70
75	71
107	119
386	439
0	0
1	1
7	7
9	9
23	23
41	42
60	47
51	59
86	91
505	535
1	1
3	3
15	15
8	8
8	8
28	23
27	26
78	100
91	94
224	197
3	3
10	10
9	10
12	12
17	17
54	47
55	62
84	87
174	184
225	253
2	2
5	5
9	10
31	25
26	30
40	51
77	96
70	126
65	43
225	194
4	4
22	22
14	18
36	33
64	49
145	145
89	100
138	125
132	133
129	143
3	3
7	7
41	41
74	74
59	59
172	172
52	60
155	155
82	86
85	74
16	16
12	18
25	32
16	18
39	58
53	46
55	54
64	61
105	116
191	153
0	0
9	9
78	78
35	37
45	57
81	64
218	218
87	95
113	141
194	159
11	11
6	6
23	23
13	14
21	21
39	39
66	55
78	44
95	95
108	101
2	2
10	10
11	11
17	21
16	16
36	34
51	51
66	63
47	45
75	81
4	4
6	6
24	24
35	35
33	34
27	35
47	43
130	123
95	100
92	126
6	6
15	15
33	33
17	26
29	36
40	28
62	74
103	155
124	110
89	82
21	21
92	92
36	36
23	22
63	63
47	41
69	72
68	77
113	113
152	153
1	1
1	1
42	42
47	45
45	45
38	38
33	55
56	56
92	113
215	215
1	1
24	18
19	19
25	25
36	35
31	54
33	33
132	111
142	126
155	155
1	1
16	16
18	15
15	15
20	20
75	75
38	38
43	58
81	97
122	148
12	12
6	5
10	10
10	17
21	17
40	36
42	30
50	50
73	67
49	53
0	0
3	3
10	10
9	9
24	24
14	28
46	38
153	153
107	107
88	87
3	3
15	15
6	6
24	24
24	24
16	35
43	47
90	90
180	143
150	132
1	1
6	6
6	6
6	6
13	13
29	29
30	30
21	34
63	58
204	177
0	0
5	5
5	5
28	28
29	29
37	37
108	108
96	113
129	148
231	185
3	3
10	10
8	8
28	20
21	18
32	43
34	34
109	88
106	113
152	159
1	1
6	6
5	5
6	6
15	26
61	59
79	91
50	58
81	77
96	112
0	0
9	9
18	25
31	22
45	44
60	54
61	56
51	52
68	87
72	72
4	4
8	8
9	9
16	16
16	16
29	29
40	62
46	55
91	135
193	154
1	1
2	2
5	5
10	10
28	34
21	21
44	44
44	57
51	87
125	177
3	3
23	23
19	22
29	43
52	61
112	109
164	123
176	192
275	220
288	304
3	3
1	1
16	16
20	20
70	65
67	78
76	117
259	255
380	398
434	384
14	11
8	8
58	52
25	58
31	48
123	97
87	80
64	54
120	124
195	176
3	3
23	23
10	10
42	37
31	37
28	56
56	65
41	44
155	145
410	337
6	6
6	6
8	8
18	18
18	18
73	73
35	53
65	65
94	85
193	159
0	0
17	17
54	54
86	71
56	52
47	44
38	40
83	75
79	72
123	126
1	1
1	1
8	9
18	18
60	60
34	42
99	84
54	54
145	132
71	77
2	2
13	13
14	14
22	22
39	45
147	147
41	41
64	61
107	117
333	423
3	3
6	11
15	10
11	11
17	17
31	42
20	24
42	42
54	52
143	179
6	6
12	12
21	21
17	17
16	15
24	19
111	114
115	115
209	209
460	520
4	4
4	4
9	9
15	15
24	24
54	54
24	24
49	35
133	148
143	188
0	0
3	3
9	9
13	13
49	49
21	21
35	38
162	144
282	249
459	505
2	2
10	10
1	1
15	11
9	9
18	18
25	25
19	18
122	122
206	205
6	6
6	6
15	15
7	7
20	20
32	37
44	48
42	44
55	40
366	365
6	6
5	6
11	11
24	43
60	60
124	105
125	115
100	99
90	91
327	287
1	1
1	1
9	10
20	20
32	34
99	99
62	80
91	82
145	113
128	96
0	0
7	7
14	14
6	6
11	18
14	14
49	49
71	68
116	90
81	72
3	3
1	1
3	3
2	2
21	21
105	105
46	49
107	84
93	101
512	484
0	0
10	10
11	9
20	20
12	12
11	16
17	17
73	66
83	68
123	123
12	17
34	34
22	18
40	40
58	58
55	52
85	71
206	200
149	160
229	301
2	2
3	3
11	11
7	7
14	17
