Real	Counterfactual
22	22
21	21
57	61
48	48
108	99
152	125
4	4
9	11
23	35
27	45
40	39
56	52
42	72
112	111
87	87
230	263
2	2
11	11
31	24
25	25
49	49
26	26
28	28
85	85
67	64
185	216
3	3
15	15
31	20
51	52
75	75
116	152
144	127
191	164
210	156
240	241
5	5
11	11
7	7
19	19
28	28
30	39
39	43
40	45
76	76
298	336
4	4
15	15
25	33
18	24
20	22
45	51
81	63
150	167
311	313
729	708
9	12
15	12
14	14
17	20
37	37
60	60
59	59
63	56
57	61
133	132
8	6
9	8
7	7
20	19
16	19
78	78
19	26
105	105
88	112
175	160
5	5
9	9
14	16
10	10
26	26
18	25
14	15
28	28
89	74
62	62
1	1
4	4
7	7
19	19
15	15
96	96
29	33
49	52
78	72
276	244
7	7
9	10
12	10
16	16
24	20
19	12
36	36
43	35
49	40
83	67
6	13
18	16
56	65
51	66
74	64
66	75
84	91
98	93
132	161
585	584
5	8
21	21
23	16
24	23
35	35
31	42
51	53
132	147
103	123
312	366
4	4
8	8
15	20
39	40
32	46
89	86
81	98
92	114
95	135
248	263
22	22
26	26
16	16
29	38
91	104
82	76
72	73
93	88
166	166
232	232
6	6
7	7
19	22
34	34
48	48
65	66
96	92
109	108
116	115
267	234
7	8
10	12
45	45
42	47
61	44
62	80
88	106
114	154
169	182
187	199
13	13
11	11
15	15
14	23
39	39
89	95
69	71
110	85
220	222
110	114
17	17
28	28
10	12
17	23
22	22
84	84
66	86
132	147
106	175
291	255
1	1
3	5
31	31
36	34
50	49
79	79
55	81
50	57
68	68
77	95
19	19
27	27
13	13
38	38
24	17
52	61
56	65
132	139
283	248
270	227
25	21
31	31
39	29
59	57
52	56
53	62
116	123
170	138
88	124
209	176
0	0
15	15
13	13
15	15
17	16
42	34
48	48
99	93
116	125
113	173
6	6
17	17
16	16
56	48
31	91
62	53
95	73
99	117
113	118
167	139
0	0
7	7
16	16
11	11
21	16
20	20
69	66
100	81
96	113
135	116
3	3
4	4
8	6
39	40
32	32
43	47
63	79
58	103
55	58
471	431
6	6
8	9
20	20
29	29
71	69
72	80
65	83
78	81
102	86
134	96
0	0
6	6
17	17
20	26
42	42
39	39
66	66
84	84
76	96
168	237
7	7
7	7
15	14
19	19
19	16
31	32
49	51
44	68
63	63
60	60
6	6
7	7
27	27
156	156
49	41
64	69
73	73
145	145
64	64
81	75
3	3
7	7
45	45
25	25
47	49
52	82
96	81
91	82
199	224
269	310
0	0
66	66
22	31
28	27
42	48
73	83
50	50
91	91
151	151
192	183
5	8
8	6
9	14
15	15
33	38
80	81
69	81
136	137
179	162
380	390
0	0
19	19
13	28
29	29
89	89
58	58
129	143
89	89
333	333
155	155
5	6
7	7
6	6
20	24
26	23
46	46
47	47
67	67
276	243
392	371
10	10
7	7
14	22
54	51
119	93
41	28
52	76
86	115
183	151
277	243
6	6
14	13
20	29
38	38
54	39
47	75
50	61
84	81
56	85
60	61
3	3
19	19
15	16
25	25
36	40
30	35
40	40
79	59
64	57
296	261
8	8
8	8
17	17
42	39
39	41
54	48
77	87
72	94
232	293
202	315
5	5
9	9
45	45
29	23
22	18
36	31
20	20
55	62
85	90
111	111
7	9
8	7
15	15
16	16
32	25
69	60
41	64
68	66
85	76
75	70
3	3
13	13
16	16
15	15
29	30
32	39
35	29
46	35
174	167
91	93
12	12
15	15
50	59
31	40
48	48
35	35
44	48
129	129
122	88
159	159
3	3
8	8
10	10
21	21
45	45
62	55
38	36
80	69
197	212
222	174
8	8
10	10
11	11
41	41
80	42
50	63
63	58
77	106
103	103
92	66
16	13
40	50
34	34
21	21
49	72
48	48
70	138
76	93
79	79
190	182
10	10
15	15
28	36
24	24
27	39
50	41
44	42
47	54
100	97
166	171
0	0
18	17
25	25
29	29
30	49
98	102
96	105
82	109
120	137
279	230
0	0
0	0
1	1
8	8
7	7
10	12
16	15
13	14
19	19
57	54
4	4
3	3
9	10
15	16
28	31
41	64
69	55
120	120
117	146
107	107
19	17
15	15
37	37
22	22
28	22
31	42
31	38
30	30
82	82
67	62
3	3
29	29
25	25
42	42
47	47
89	79
64	64
273	215
471	415
326	251
1	1
6	6
6	13
22	19
25	24
34	24
37	35
41	38
54	65
108	108
3	3
33	33
48	62
82	82
83	83
48	48
85	85
67	73
134	127
153	162
6	6
37	37
48	48
41	41
106	106
35	35
61	44
134	128
138	127
525	564
10	10
13	13
29	29
23	23
26	42
52	35
105	83
93	110
119	190
116	119
5	8
9	10
16	16
10	17
19	19
16	12
57	50
36	36
66	51
105	100
0	0
9	10
9	9
20	20
17	13
24	30
31	30
52	52
37	37
173	165
1	1
9	9
15	15
17	17
30	30
49	41
88	74
128	130
135	135
225	246
6	6
15	15
8	8
14	13
12	14
21	20
33	37
78	75
76	90
333	333
7	11
6	12
12	18
18	14
27	22
25	25
38	46
40	43
84	105
176	213
5	5
26	26
18	18
17	17
46	42
58	61
72	82
60	53
73	74
74	74
3	3
13	20
20	31
46	40
26	26
37	34
92	79
74	67
72	109
138	150
2	2
11	11
24	24
21	21
33	34
31	31
30	30
58	67
110	110
244	244
0	0
5	6
36	36
25	29
16	28
40	40
70	87
57	82
147	121
105	105
7	7
9	9
11	15
15	15
31	31
16	18
94	94
30	30
70	68
79	57
10	16
17	18
30	45
26	26
78	57
86	80
59	59
119	113
169	159
444	456
3	3
5	6
4	4
9	9
32	23
31	29
75	75
105	105
187	193
488	389
0	0
4	4
21	21
16	15
23	23
42	42
82	82
87	81
82	56
73	78
4	4
5	6
14	14
6	6
10	9
22	22
111	106
76	94
141	170
140	139
0	0
0	0
11	11
20	20
27	24
48	48
46	46
76	76
85	100
160	147
23	23
45	45
19	19
92	92
32	26
39	38
47	49
97	97
80	97
136	136
3	3
8	8
19	19
20	15
38	38
34	41
58	58
64	74
80	65
346	354
3	3
17	17
91	91
80	87
60	55
85	84
70	77
188	199
230	230
409	378
1	1
5	12
8	8
20	20
12	11
20	15
17	17
21	21
20	22
408	292
6	6
5	5
4	7
25	25
60	61
84	64
82	65
98	88
280	285
215	282
30	30
15	13
41	44
34	30
69	69
31	31
28	25
50	64
276	232
745	695
5	8
7	9
7	7
7	7
15	19
25	25
45	45
159	162
170	181
176	197
1	1
15	15
17	17
35	27
18	30
47	33
43	43
65	64
45	70
139	167
3	3
21	21
23	23
28	28
49	55
40	40
72	78
78	69
83	90
148	167
3	3
7	7
12	12
12	11
13	13
19	16
22	22
35	38
93	97
94	100
10	10
20	28
16	33
29	20
37	43
58	90
92	75
75	75
125	104
503	458
23	25
30	36
25	25
44	44
89	89
84	91
100	108
120	120
234	227
158	134
1	1
7	7
23	23
41	41
40	45
36	55
50	54
91	91
54	43
174	157
1	1
15	15
15	15
9	16
13	13
9	9
30	30
68	55
70	72
168	137
9	9
31	29
38	32
41	41
42	45
67	53
96	103
109	116
223	257
173	173
1	1
5	5
18	31
49	62
39	42
53	45
58	68
54	53
79	67
214	225
1	1
11	9
11	9
25	25
46	50
34	35
84	84
100	134
295	282
289	195
3	3
15	15
11	11
22	22
18	18
20	20
50	36
55	49
93	95
123	105
8	8
18	18
92	92
39	39
105	105
38	48
95	79
119	124
108	116
158	146
8	8
10	10
21	32
35	34
77	77
21	22
51	54
111	104
138	122
349	313
1	1
7	7
22	22
39	33
68	67
70	70
47	42
48	64
79	69
106	113
9	9
13	13
22	22
24	39
57	59
64	64
124	148
143	144
170	166
335	335
0	0
1	1
17	15
36	36
23	26
34	46
48	48
38	48
78	78
127	137
1	1
8	8
55	55
33	33
38	38
72	60
78	78
67	94
91	111
254	246
1	1
14	30
17	23
22	22
33	26
68	57
68	67
107	105
129	149
271	271
6	6
50	50
30	27
64	69
68	69
69	87
108	101
132	110
267	238
494	556
6	5
16	16
7	7
10	10
23	13
31	26
34	37
167	164
78	100
161	170
3	3
5	5
9	9
12	12
21	40
31	29
67	55
72	65
120	131
155	152
10	10
51	55
51	55
37	40
21	21
58	51
77	70
94	85
174	137
195	235
1	1
10	10
13	13
11	17
38	31
52	58
33	33
49	55
180	189
350	355
0	0
11	18
17	24
105	105
47	50
61	37
111	117
118	118
113	141
174	143
3	5
10	10
8	8
10	10
21	18
15	15
18	18
60	53
79	85
133	145
13	13
78	78
20	21
46	46
51	39
192	192
50	50
71	59
75	76
232	253
4	4
7	7
19	10
16	27
19	23
28	26
41	43
58	61
61	60
63	83
7	7
11	11
9	9
12	16
21	20
21	21
27	32
50	43
76	76
125	104
1	1
4	4
5	5
31	28
27	27
27	27
39	59
70	62
129	138
133	119
7	11
18	15
30	29
47	47
34	34
56	63
59	64
73	65
149	130
138	131
0	0
1	1
9	9
48	48
24	24
38	39
98	87
93	93
104	110
206	187
3	3
6	6
6	6
19	19
17	17
38	31
36	35
31	31
39	54
115	99
3	3
11	12
17	13
101	101
42	33
57	52
33	55
39	82
137	85
129	132
0	0
7	7
5	5
20	20
14	12
29	24
33	45
45	74
104	101
229	203
2	2
5	5
40	40
43	45
86	85
65	65
51	69
62	61
75	80
271	246
4	4
3	3
9	12
25	21
45	45
6	6
53	54
66	65
196	161
333	423
6	6
11	9
9	11
25	25
17	20
40	40
33	26
54	60
128	152
88	99
2	2
17	17
25	19
35	29
32	40
28	28
62	47
120	126
167	132
590	541
3	3
5	5
5	5
6	5
6	6
38	38
20	20
166	106
145	140
161	142
1	1
12	12
24	24
24	24
41	28
37	32
42	57
103	86
83	81
60	62
5	5
13	12
21	21
52	52
39	39
49	67
53	53
83	79
114	103
405	365
4	4
13	13
14	14
41	41
24	35
21	22
39	39
35	35
48	45
43	43
2	2
4	4
6	6
8	8
17	17
21	21
26	28
28	47
132	142
281	304
10	10
10	10
13	14
26	26
380	380
119	104
233	209
166	164
119	157
160	167
2	2
22	16
16	19
94	94
34	35
39	39
115	124
147	133
115	124
187	169
11	11
10	10
14	14
17	17
18	18
34	34
32	40
53	48
105	105
249	238
6	6
15	16
30	30
112	100
47	47
72	74
108	96
66	66
156	186
176	232
14	14
45	45
26	27
44	52
45	45
94	129
106	105
140	151
190	197
673	607
5	9
13	18
13	13
30	27
32	39
52	50
68	59
59	67
94	94
894	894
15	11
12	11
15	15
12	17
29	25
22	30
23	22
62	46
40	37
76	69
3	3
11	11
14	17
16	16
33	24
56	65
48	48
39	56
64	65
78	96
12	22
23	44
26	26
80	80
70	55
113	113
72	59
153	153
179	222
412	359
2	2
6	6
31	31
32	32
36	27
44	47
41	41
54	55
53	51
169	171
2	3
7	12
46	46
31	34
80	82
48	41
30	30
86	78
50	56
58	66
1	1
16	16
25	25
54	72
40	40
68	68
90	90
107	109
197	187
185	188
0	0
9	9
16	20
15	15
30	35
64	66
46	67
62	57
52	85
159	202
19	19
37	37
34	34
46	38
48	48
51	43
60	63
91	83
62	62
151	121
6	6
7	7
38	38
41	38
32	38
46	34
76	66
50	44
195	224
286	293
7	7
9	9
11	21
37	30
30	45
41	46
49	46
78	78
135	110
288	245
1	1
26	26
25	22
63	63
136	134
92	76
102	125
416	493
252	357
465	478
3	3
8	8
6	6
24	24
64	59
64	64
35	37
57	61
102	88
109	101
6	8
9	9
27	19
50	50
39	50
52	52
108	143
71	56
66	86
235	199
0	0
6	6
7	7
20	19
27	28
35	32
70	73
85	79
195	174
126	221
3	3
6	5
13	13
10	10
21	21
19	19
27	26
44	44
70	64
232	212
3	3
11	11
19	19
25	29
74	75
50	53
56	60
121	95
78	80
85	74
5	5
12	12
13	17
11	20
27	27
37	37
56	40
94	94
118	125
71	71
2	2
9	9
18	18
31	31
20	23
30	29
43	35
36	36
38	42
50	50
15	14
28	28
26	19
22	25
17	17
32	32
55	47
61	61
104	123
218	241
8	8
5	5
24	24
27	23
47	38
31	31
74	74
57	65
68	68
75	65
6	6
29	29
9	9
21	21
37	37
32	20
33	24
38	40
43	41
108	123
0	0
5	6
8	15
17	17
30	35
36	44
48	48
55	62
43	43
58	65
2	2
16	16
31	29
22	39
70	70
51	51
76	65
72	82
82	91
138	101
4	4
6	6
13	13
19	19
15	28
36	70
76	62
78	59
99	99
159	154
17	17
17	22
26	26
30	30
48	42
44	32
76	74
97	99
74	121
172	191
14	17
36	36
66	51
46	46
63	46
64	58
49	49
56	65
145	153
133	120
11	17
19	19
21	25
35	27
32	41
30	42
42	42
64	66
116	133
169	168
4	4
3	3
14	14
20	27
19	32
34	34
52	60
68	57
146	146
236	236
0	0
2	2
4	4
6	6
26	25
16	16
37	41
109	109
80	81
66	66
11	11
12	15
28	28
23	21
33	30
34	32
29	29
51	58
55	55
140	136
8	8
27	27
27	30
36	45
40	40
38	63
73	70
132	124
61	65
81	87
2	2
3	3
16	16
19	28
22	21
32	32
60	58
50	72
50	44
83	83
0	0
2	2
10	10
6	11
28	28
41	68
35	53
51	51
139	145
215	205
3	3
5	5
48	48
32	39
24	24
24	24
44	44
100	100
237	219
158	181
30	30
15	34
22	17
37	39
21	27
36	28
43	43
72	60
88	87
234	199
3	3
18	18
12	12
30	29
36	36
93	92
76	85
68	69
120	94
166	166
0	0
1	1
26	31
102	102
65	88
70	86
60	65
62	85
152	142
187	181
8	11
22	22
27	22
24	41
40	36
77	57
45	49
85	85
100	100
259	245
8	8
20	20
22	27
122	122
55	55
45	62
115	99
114	128
104	126
153	153
23	16
42	42
30	30
25	24
34	29
40	40
91	91
78	69
53	66
116	195
16	18
22	22
16	16
18	18
42	63
41	46
67	67
226	226
165	166
259	213
1	1
23	22
16	18
33	26
38	42
27	30
56	45
107	107
117	119
243	204
7	7
15	15
17	17
46	46
29	29
48	47
59	61
73	51
60	60
332	333
0	0
3	3
9	14
26	26
90	90
34	26
40	31
46	44
41	38
171	142
0	0
3	3
2	2
5	5
8	8
8	8
10	10
20	16
28	28
34	34
0	0
1	1
14	15
24	26
19	19
27	37
34	45
151	135
95	159
465	465
6	6
8	8
12	12
23	23
49	49
85	85
47	41
67	65
47	47
112	122
3	3
3	3
8	8
18	18
13	21
17	17
42	44
94	94
108	108
52	66
7	7
4	4
9	9
8	8
12	12
16	16
21	28
81	65
63	48
201	157
5	5
22	22
14	14
20	28
84	89
44	44
70	65
33	49
71	56
211	187
0	0
4	4
12	12
16	24
19	30
24	24
42	42
107	116
100	102
181	190
2	2
26	26
43	37
32	36
124	124
58	54
38	37
64	64
98	103
157	226
8	11
11	11
12	13
32	32
23	25
57	42
111	83
55	55
217	183
361	280
4	4
22	22
18	18
15	14
78	78
43	42
68	68
94	90
99	122
134	159
17	13
19	25
17	23
42	42
25	32
44	51
72	72
82	69
51	49
151	150
11	17
11	11
11	10
14	11
78	78
24	23
34	48
125	126
177	202
171	172
10	10
31	31
22	17
32	34
40	76
61	65
57	63
183	233
200	234
220	280
9	12
48	48
16	16
21	20
33	33
41	43
31	65
72	50
101	100
105	85
5	5
11	11
11	11
21	21
29	29
56	56
45	35
73	79
61	50
162	162
1	1
20	23
19	28
27	51
64	66
132	145
136	111
189	189
234	232
515	556
4	4
37	37
17	20
27	27
38	38
28	33
35	40
46	42
75	56
100	102
5	5
27	36
38	43
48	48
44	35
35	32
59	65
85	85
75	56
86	80
10	13
19	19
28	28
28	28
28	25
59	63
62	58
119	127
81	81
160	135
10	10
8	8
14	14
38	38
19	19
37	45
74	68
42	42
101	103
80	75
6	6
5	5
8	8
66	55
64	69
62	67
147	150
184	181
259	183
346	415
6	6
16	16
14	14
40	40
30	30
38	39
45	45
86	89
117	105
307	262
9	11
15	15
21	21
13	13
25	25
64	64
68	68
56	56
134	156
150	170
0	0
0	0
8	8
7	9
26	29
55	55
86	86
108	97
100	118
404	340
2	2
8	8
12	12
19	16
39	28
18	18
30	34
64	76
164	155
439	390
6	6
22	22
11	10
19	20
30	31
52	52
57	53
61	58
79	95
82	74
6	6
11	11
29	48
34	44
57	58
57	52
69	70
63	66
82	82
71	71
0	0
33	33
39	38
57	57
300	300
75	98
42	42
86	88
179	167
97	100
5	5
5	5
12	12
26	19
38	32
48	55
57	57
92	92
194	157
174	174
1	1
4	4
8	14
10	10
35	37
83	83
113	113
70	60
109	89
74	101
2	2
6	5
19	13
35	55
26	29
44	74
64	64
88	88
111	111
86	131
3	3
6	6
28	28
24	26
35	47
46	44
61	66
85	88
115	166
84	110
4	4
5	5
7	7
20	20
21	17
21	21
37	34
39	51
43	47
51	60
4	4
11	8
14	14
17	17
34	30
30	40
58	59
96	96
66	64
180	165
23	23
16	14
39	39
32	32
48	63
49	52
77	77
92	86
280	224
228	228
2	2
16	16
24	24
20	19
29	29
35	46
57	55
123	123
78	96
187	154
6	6
33	31
31	29
48	38
68	71
95	110
98	78
141	141
130	128
322	274
6	6
3	3
7	7
8	14
17	17
42	42
42	42
62	72
83	82
89	89
0	0
1	1
15	15
15	12
21	20
36	36
69	72
38	36
63	71
63	57
0	0
2	2
4	4
11	10
14	15
38	31
43	52
93	123
81	78
157	157
7	7
5	5
26	26
24	24
40	43
30	75
67	67
97	99
181	151
194	212
3	3
17	20
44	51
44	44
41	37
87	87
82	63
86	86
212	253
186	162
5	5
12	18
21	18
20	20
32	34
34	34
78	65
89	67
99	101
104	104
0	0
4	4
7	9
56	56
22	22
29	73
51	52
69	73
65	77
79	79
0	0
10	10
5	5
6	6
14	14
25	28
45	34
62	62
93	95
286	265
1	1
3	3
4	9
6	10
32	23
45	45
77	82
58	67
222	222
263	258
3	5
14	14
29	29
24	51
57	57
50	52
59	49
72	79
57	65
66	73
25	25
31	24
19	19
16	16
18	18
44	47
38	27
96	96
26	27
77	76
8	6
28	28
27	27
45	56
75	78
56	54
74	73
130	114
217	231
207	184
0	0
3	3
8	8
23	33
40	40
34	33
40	43
60	47
40	42
202	168
1	1
0	0
10	10
20	20
19	19
42	42
104	86
70	70
151	153
175	175
1	1
2	3
8	8
6	6
23	23
25	37
42	52
75	75
104	106
194	154
0	0
3	3
7	7
16	16
13	13
12	20
54	59
118	89
119	121
105	117
1	1
3	3
22	25
26	19
43	51
50	54
98	108
73	117
285	262
218	234
3	5
13	12
12	12
34	29
55	65
74	62
59	81
72	72
102	80
197	225
15	15
19	19
10	10
20	22
51	43
53	53
43	63
35	35
47	45
79	69
15	15
18	18
38	32
54	60
33	33
51	65
205	205
150	120
119	94
110	128
4	4
4	4
13	13
12	8
16	15
15	15
37	51
52	44
66	53
162	170
3	3
4	4
5	5
12	12
12	12
32	33
29	34
24	24
36	43
71	71
0	0
30	30
24	23
45	36
46	51
45	49
46	73
164	163
144	144
97	97
4	7
11	18
25	32
52	52
43	45
35	35
58	53
95	122
53	90
61	74
3	3
15	20
48	48
81	80
38	38
60	55
62	66
114	131
117	93
191	168
1	1
6	6
3	3
18	23
18	23
25	26
32	36
47	47
109	99
138	170
3	3
16	16
65	65
65	59
126	118
82	58
107	108
98	101
223	257
389	395
10	10
10	10
20	20
20	15
16	16
33	33
72	43
114	107
112	103
225	225
11	11
12	12
21	21
27	27
47	44
60	51
65	61
58	43
180	115
220	226
0	0
12	12
17	17
23	23
46	46
19	19
26	24
64	56
41	37
54	59
19	22
21	17
28	21
16	14
18	18
30	33
51	73
49	53
81	80
95	98
2	2
6	6
39	39
27	27
22	33
93	69
52	81
155	155
93	93
177	174
0	0
2	2
10	8
16	28
16	28
26	26
51	51
71	61
73	69
82	82
4	4
18	28
16	21
22	24
20	20
65	57
88	88
86	70
147	232
215	212
5	5
15	17
25	25
26	26
27	39
69	59
90	160
119	83
123	117
297	294
10	10
5	5
10	10
29	42
51	42
43	39
89	89
76	63
119	119
209	212
2	2
10	10
10	10
39	44
75	93
58	68
53	53
68	68
115	99
169	164
0	0
29	43
64	70
71	73
83	97
67	81
82	81
159	155
93	93
165	156
1	1
9	9
19	22
24	24
38	38
32	32
53	57
82	72
135	124
153	150
5	5
12	11
13	13
24	24
19	19
22	31
43	43
45	62
54	46
52	63
0	0
7	7
19	19
37	37
37	29
78	78
90	90
99	82
114	112
140	114
6	6
66	66
19	19
30	38
42	42
33	34
68	68
258	194
154	193
265	271
6	6
11	11
13	19
23	23
34	33
46	46
60	52
55	51
131	114
164	194
15	19
14	21
21	17
21	21
43	37
61	61
91	99
63	68
73	102
167	211
0	0
4	4
6	8
11	11
9	9
8	20
26	26
26	24
36	28
37	56
0	0
6	6
16	18
38	31
68	68
69	69
156	160
95	85
205	266
406	384
8	8
25	29
30	37
25	23
41	38
50	50
35	35
51	54
160	158
168	133
3	3
16	16
30	30
36	36
37	41
39	37
49	45
110	102
116	103
113	113
0	0
15	15
10	10
78	78
24	26
25	31
35	35
64	54
33	46
116	134
0	0
6	6
10	10
6	8
11	17
38	38
22	22
25	27
117	136
170	162
0	0
4	4
3	3
9	7
7	7
16	16
28	26
43	40
78	87
100	99
1	1
14	14
24	24
19	20
45	70
90	94
134	121
238	244
170	310
359	359
9	9
9	9
37	29
31	55
49	44
39	61
56	60
46	81
174	170
295	352
1	1
2	2
7	9
8	8
12	12
32	40
81	75
50	53
106	109
119	115
5	5
8	14
25	27
36	27
23	29
28	36
24	24
106	117
78	80
191	211
1	1
69	69
55	55
48	44
79	81
68	68
164	168
154	147
425	406
361	306
1	1
8	8
47	50
64	64
80	90
99	75
57	86
108	108
126	143
270	292
0	0
9	9
14	17
36	39
29	29
29	29
73	100
83	73
176	176
88	99
1	1
11	9
13	15
15	15
26	26
41	50
41	37
46	72
77	77
87	74
0	0
14	14
26	26
14	14
36	36
18	33
106	94
77	77
100	100
149	170
5	8
9	9
11	21
13	14
20	20
52	54
52	57
47	49
65	55
110	102
2	2
4	4
23	28
35	35
33	28
118	95
186	142
96	146
89	97
148	178
7	7
7	7
10	10
22	16
21	21
48	48
153	124
149	144
242	199
287	278
0	0
1	1
8	8
13	13
20	17
35	46
77	62
58	46
44	63
59	62
28	29
24	24
46	70
37	37
62	52
41	44
88	72
75	111
89	122
223	207
2	2
5	6
32	22
30	30
31	31
41	41
76	64
70	62
146	139
139	130
9	9
11	11
20	18
27	27
52	50
33	35
56	56
74	61
108	92
140	140
11	11
7	7
17	17
36	37
47	47
26	26
44	34
110	110
358	353
205	180
1	1
9	9
8	8
33	46
35	35
38	38
67	54
64	71
37	64
89	94
1	1
4	4
4	4
6	6
6	6
8	9
32	32
47	43
62	73
76	72
0	0
1	1
19	19
8	8
10	10
19	30
38	51
59	59
85	79
128	122
6	6
4	4
5	5
20	20
33	33
15	14
23	21
21	21
28	37
53	71
1	1
14	16
10	10
24	24
12	15
45	62
48	46
50	51
85	88
100	131
4	4
11	11
23	25
43	41
67	67
104	104
143	115
129	129
94	79
104	116
3	3
5	5
8	9
23	26
26	26
41	41
86	79
46	56
63	83
279	460
3	3
4	4
11	11
48	48
40	40
52	52
90	81
73	153
131	128
159	159
0	0
3	3
7	7
17	17
86	77
73	88
125	129
123	112
110	82
329	348
9	15
17	14
21	26
27	27
24	24
32	32
74	73
140	142
319	311
297	248
3	3
11	11
48	48
61	63
60	48
97	97
92	102
99	99
159	155
151	150
8	12
14	19
21	21
22	20
25	25
23	37
75	80
73	105
120	120
223	185
6	6
14	14
20	20
23	22
26	26
24	23
23	23
59	63
73	68
110	93
4	4
8	8
28	28
17	16
44	44
69	57
49	55
35	35
62	62
76	71
0	0
9	12
8	13
15	15
48	48
43	34
69	61
52	53
82	79
93	93
5	6
7	12
8	16
18	18
24	30
54	53
79	117
60	81
79	76
116	116
0	0
8	8
40	40
31	31
27	28
29	20
24	38
43	43
95	95
65	111
4	4
15	15
8	11
35	31
41	35
36	36
93	76
56	52
140	105
85	85
15	11
21	15
41	41
23	23
39	35
61	53
45	60
73	83
166	165
36	36
1	1
2	2
2	2
5	9
6	8
29	23
32	32
33	33
28	57
80	80
18	23
47	51
66	66
53	53
53	53
85	91
145	116
113	112
262	236
122	137
3	3
3	3
3	3
16	16
34	34
37	39
55	46
77	62
97	92
56	56
8	14
28	28
17	17
19	32
42	32
53	43
35	43
80	80
123	126
170	299
4	4
16	16
17	18
52	52
38	38
37	41
41	46
60	60
73	77
59	70
2	2
16	15
43	43
22	24
30	40
72	72
88	85
108	108
133	123
204	213
17	17
23	25
31	31
31	38
40	40
89	89
48	48
52	80
78	101
139	178
1	1
18	18
15	15
16	15
14	13
22	40
66	66
75	70
63	69
165	143
10	10
10	10
38	32
40	37
62	51
61	48
53	59
181	151
144	106
150	150
11	11
15	15
13	13
17	18
17	16
38	28
43	47
58	66
117	118
176	160
7	7
11	11
8	17
24	31
23	37
38	45
45	54
30	30
58	41
122	203
5	5
18	12
33	24
52	55
75	76
48	53
45	47
56	90
61	72
125	180
6	6
25	25
41	41
78	68
81	79
85	83
100	126
165	200
192	177
186	195
7	7
12	12
15	15
40	58
44	47
67	92
73	91
89	89
109	109
257	257
18	18
8	8
32	37
43	31
53	53
135	118
103	104
119	149
236	242
166	219
4	4
6	6
9	9
7	7
9	9
54	54
41	39
57	46
57	40
46	41
3	3
14	14
14	14
29	29
18	27
22	30
14	23
28	22
28	44
95	95
1	1
4	4
36	37
39	40
27	27
101	101
91	83
83	72
92	92
203	207
10	10
13	13
13	13
11	16
49	59
62	42
41	48
98	113
148	136
203	220
8	8
16	16
21	21
17	36
22	38
98	90
64	72
45	45
104	77
122	129
3	3
12	12
14	14
13	15
42	58
55	61
27	45
31	44
82	82
139	154
0	0
2	3
4	4
17	16
31	34
39	32
40	44
53	102
48	52
60	81
2	2
6	11
10	8
45	45
16	16
25	25
49	61
108	99
121	95
189	192
3	3
3	3
78	78
32	28
25	27
61	52
53	69
45	42
51	51
124	96
3	3
13	13
20	13
30	37
50	40
33	41
44	49
55	59
53	46
81	82
8	8
21	21
20	20
29	29
44	45
26	26
40	40
120	106
136	179
171	166
3	3
4	4
8	8
12	12
14	14
31	24
39	39
42	42
146	139
118	113
3	3
13	20
22	26
47	54
57	52
72	53
55	59
88	100
118	114
118	105
5	5
8	8
28	28
16	15
21	15
36	30
26	35
43	46
49	53
129	129
1	1
26	26
49	52
51	51
37	48
74	73
43	41
89	91
393	397
438	437
16	16
35	26
31	31
32	28
43	53
44	43
142	114
93	118
241	192
190	246
12	17
11	11
26	26
28	27
45	40
59	59
37	38
33	42
178	136
189	190
6	6
37	35
28	25
36	20
43	49
65	71
67	84
65	132
122	120
180	160
28	28
27	27
40	40
27	22
43	54
83	72
78	67
131	126
102	107
222	222
4	4
27	27
20	27
22	22
33	33
26	29
51	43
46	36
103	106
149	157
3	3
2	2
10	9
16	13
33	33
34	31
60	58
62	46
153	132
208	189
6	6
10	10
23	20
15	15
23	23
30	30
58	47
114	110
111	92
179	184
10	10
5	6
31	31
40	43
36	46
71	70
84	84
71	71
63	60
137	168
1	1
7	7
7	7
27	21
40	43
34	27
37	36
28	28
84	102
942	824
10	10
21	21
13	13
27	27
17	23
32	24
79	87
93	105
150	141
123	136
2	3
8	8
19	19
24	24
22	49
25	30
58	58
56	73
91	136
227	186
0	0
9	18
14	14
24	24
49	53
64	54
66	68
72	55
85	66
211	198
1	1
4	4
5	5
9	10
25	39
67	75
72	72
80	77
39	48
101	106
1	1
9	9
29	29
22	22
28	30
27	23
61	61
116	117
79	73
68	68
1	1
3	3
13	19
83	83
49	56
66	78
100	93
136	125
216	182
307	311
7	7
11	11
8	8
14	14
15	9
13	13
21	20
35	28
41	61
81	85
0	0
6	6
6	6
16	15
20	18
17	15
32	31
59	59
61	43
80	80
14	14
14	14
17	36
22	40
32	36
83	107
69	69
83	82
137	114
128	128
0	0
11	11
22	20
17	21
16	19
28	31
28	37
45	51
110	142
235	233
1	1
1	1
17	17
26	26
44	46
30	24
28	28
65	67
90	82
134	97
3	3
14	14
13	13
14	14
31	34
42	40
57	57
109	117
110	73
146	130
21	23
24	24
25	25
30	48
23	39
35	64
36	38
74	74
89	101
97	81
26	26
78	78
16	19
27	27
54	36
86	76
40	50
58	75
57	53
107	122
3	3
7	6
7	7
17	15
13	13
21	21
56	58
74	77
160	162
148	155
4	4
12	10
26	22
55	55
38	35
44	44
34	34
27	29
70	75
64	81
26	35
